nhood	n_samples_present	n_cells	spearman_rho	p	testable	BH_FDR	SpatialFDR
1242	1	31			False		
1243	1	31			False		
1244	4	31			False		
1245	1	31			False		
1246	3	31			False		
1247	1	31			False		
1248	1	31			False		
1249	7	31	-0.642857142857143	0.11939237342741109	True	0.9650926366083897	0.9577502829438089
1250	1	31			False		
1251	1	31			False		
1252	1	31			False		
1253	2	31			False		
1254	1	31			False		
1255	1	31			False		
1256	1	31			False		
1257	1	31			False		
1258	1	31			False		
1259	1	31			False		
1260	1	31			False		
1261	1	31			False		
1262	1	31			False		
1263	7	31	0.07142857142857144	0.879048193148154	True	0.9650926366083897	0.964040748137145
1264	1	31			False		
1265	4	31			False		
1266	1	31			False		
1267	1	31			False		
1268	1	31			False		
1269	4	31			False		
1270	1	31			False		
1271	2	31			False		
1272	1	31			False		
1273	1	31			False		
1274	1	31			False		
1275	1	31			False		
1276	1	31			False		
1277	1	31			False		
1278	5	31	0.49999999999999994	0.3910022189557703	True	0.9650926366083897	0.9577502829438089
1279	1	31			False		
1280	1	31			False		
1281	1	31			False		
1282	1	31			False		
1283	1	31			False		
1284	1	31			False		
1285	3	31			False		
1286	3	31			False		
1287	1	31			False		
1288	1	31			False		
1289	1	31			False		
1290	1	31			False		
1291	1	31			False		
1292	1	31			False		
1293	1	31			False		
1294	1	31			False		
1295	1	31			False		
1296	1	31			False		
1297	1	31			False		
1298	1	31			False		
1299	1	31			False		
1300	1	31			False		
1301	1	31			False		
1302	1	31			False		
1303	1	31			False		
1304	1	31			False		
1305	4	31			False		
1306	1	31			False		
1307	1	31			False		
1308	1	31			False		
1309	1	31			False		
1310	1	31			False		
1311	1	31			False		
1312	1	31			False		
1313	1	31			False		
1314	1	31			False		
1315	1	31			False		
1316	1	31			False		
1317	1	31			False		
1318	6	31	0.3714285714285715	0.4684781341107872	True	0.9650926366083897	0.9625995302914089
1319	1	31			False		
1320	4	31			False		
1321	1	31			False		
1322	1	31			False		
1323	4	31			False		
1324	1	31			False		
1325	1	31			False		
1326	6	31	0.3714285714285715	0.4684781341107872	True	0.9650926366083897	0.9625995302914089
1327	3	31			False		
1328	1	31			False		
1329	1	31			False		
1330	1	31			False		
1331	1	31			False		
1332	1	31			False		
1333	1	31			False		
1334	1	31			False		
1335	1	31			False		
1336	4	31			False		
1337	1	31			False		
1338	1	31			False		
1339	1	31			False		
1340	1	31			False		
1341	4	31			False		
1342	1	31			False		
1343	1	31			False		
1344	1	31			False		
1345	1	31			False		
1346	1	31			False		
1347	1	31			False		
1348	1	31			False		
1349	4	31			False		
1350	5	31	0.49999999999999994	0.3910022189557703	True	0.9650926366083897	0.9577502829438089
1351	1	31			False		
1352	1	31			False		
1353	1	31			False		
1354	1	31			False		
1355	1	31			False		
1356	1	31			False		
1357	1	31			False		
1358	4	31			False		
1359	1	31			False		
1360	7	31	0.8571428571428573	0.013697326615325618	True	0.7726455183489739	0.7816267696061967
1361	1	31			False		
1362	1	31			False		
1363	1	31			False		
1364	1	31			False		
1365	1	31			False		
1366	1	31			False		
1367	3	31			False		
1368	4	31			False		
1369	1	31			False		
1370	1	31			False		
1371	1	31			False		
1372	1	31			False		
1373	1	31			False		
1374	1	31			False		
1375	1	31			False		
1376	1	31			False		
1377	1	31			False		
1378	2	31			False		
1379	1	31			False		
1380	1	31			False		
1381	1	31			False		
1382	1	31			False		
1383	1	31			False		
1384	1	31			False		
1385	1	31			False		
1386	1	31			False		
1387	1	31			False		
1388	1	31			False		
1389	1	31			False		
1390	1	31			False		
1391	1	31			False		
1392	1	31			False		
1393	1	31			False		
1394	1	31			False		
1395	1	31			False		
1396	1	31			False		
1397	1	31			False		
1398	1	31			False		
1399	1	31			False		
1400	4	31			False		
1401	1	31			False		
1402	1	31			False		
1403	6	31	0.2	0.7040000000000001	True	0.9650926366083897	0.9625995302914089
1404	1	31			False		
1405	1	31			False		
1406	1	31			False		
1407	7	31	0.14285714285714288	0.7599453002180927	True	0.9650926366083897	0.9625995302914089
1408	1	31			False		
1409	5	31	0.39999999999999997	0.5046315754686912	True	0.9650926366083897	0.9625995302914089
1410	1	31			False		
1411	1	31			False		
1412	1	31			False		
1413	1	31			False		
1414	1	31			False		
1415	1	31			False		
1416	1	31			False		
1417	1	31			False		
1418	1	31			False		
1419	1	31			False		
1420	2	31			False		
1421	1	31			False		
1422	1	31			False		
1423	1	31			False		
1424	1	31			False		
1425	1	31			False		
1426	4	31			False		
1427	2	31			False		
1428	1	31			False		
1429	1	31			False		
1430	1	31			False		
1431	1	31			False		
1432	1	31			False		
1433	1	31			False		
1434	1	31			False		
1435	2	31			False		
1436	1	31			False		
1437	1	31			False		
1438	1	31			False		
1439	1	31			False		
1440	1	31			False		
1441	6	31	0.2571428571428572	0.6227871720116619	True	0.9650926366083897	0.9625995302914089
1442	1	31			False		
1443	1	31			False		
1444	5	31	0.7999999999999999	0.10408803866182788	True	0.9650926366083897	0.9577502829438089
1445	1	31			False		
1446	1	31			False		
1447	1	31			False		
1448	3	31			False		
1449	1	31			False		
1450	1	31			False		
1451	1	31			False		
1452	1	31			False		
1453	1	31			False		
1454	1	31			False		
1455	1	31			False		
1456	3	31			False		
1457	1	31			False		
1458	1	31			False		
1459	1	31			False		
1460	1	31			False		
1461	1	31			False		
1462	3	31			False		
1463	1	31			False		
1464	1	31			False		
1465	1	31			False		
1466	1	31			False		
1467	1	31			False		
1468	1	31			False		
1469	1	31			False		
1470	1	31			False		
1471	1	31			False		
1472	1	31			False		
1473	1	31			False		
1474	7	31	0.642857142857143	0.11939237342741109	True	0.9650926366083897	0.9577502829438089
1475	1	31			False		
1476	1	31			False		
1477	1	31			False		
1478	1	31			False		
1479	1	31			False		
1480	1	31			False		
1481	7	31	0.28571428571428575	0.5345092286010406	True	0.9650926366083897	0.9625995302914089
1482	1	31			False		
1483	1	31			False		
1484	1	31			False		
1485	1	31			False		
1486	2	31			False		
1487	1	31			False		
1488	1	31			False		
1489	1	31			False		
1490	4	31			False		
1491	4	31			False		
1492	3	31			False		
1493	7	31	-0.07142857142857144	0.879048193148154	True	0.9650926366083897	0.964040748137145
1494	1	31			False		
1495	1	31			False		
1496	1	31			False		
1497	1	31			False		
1498	1	31			False		
1499	1	31			False		
1500	1	31			False		
1501	1	31			False		
1502	1	31			False		
1503	1	31			False		
1504	1	31			False		
1505	4	31			False		
1506	1	31			False		
1507	1	31			False		
1508	1	31			False		
1509	1	31			False		
1510	1	31			False		
1511	1	31			False		
1512	1	31			False		
1513	1	31			False		
1514	1	31			False		
1515	1	31			False		
1516	1	31			False		
1517	1	31			False		
1518	1	31			False		
1519	1	31			False		
1520	1	31			False		
1521	1	31			False		
1522	1	31			False		
1523	1	31			False		
1524	1	31			False		
1525	1	31			False		
1526	1	31			False		
1527	5	31	0.6	0.28475697986529386	True	0.9650926366083897	0.9577502829438089
1528	1	31			False		
1529	1	31			False		
1530	4	31			False		
1531	1	31			False		
1532	1	31			False		
1533	2	31			False		
1534	2	31			False		
1535	2	31			False		
1536	1	31			False		
1537	1	31			False		
1538	1	31			False		
1539	4	31			False		
1540	1	31			False		
1541	1	31			False		
1542	1	31			False		
1543	1	31			False		
1544	1	31			False		
1545	1	31			False		
1546	1	31			False		
1547	1	31			False		
1548	1	31			False		
1549	2	31			False		
1550	1	31			False		
1551	1	31			False		
1552	9	31	0.33333333333333337	0.38071318167686347	True	0.9650926366083897	0.9577502829438089
1553	1	31			False		
1554	1	31			False		
1555	1	31			False		
1556	1	31			False		
1557	1	31			False		
1558	3	31			False		
1559	1	31			False		
1560	1	31			False		
1561	1	31			False		
1562	1	31			False		
1563	1	31			False		
1564	2	31			False		
1565	1	31			False		
1566	1	31			False		
1567	1	31			False		
1568	1	31			False		
1569	1	31			False		
1570	1	31			False		
1571	1	31			False		
1572	1	31			False		
1573	1	31			False		
1574	1	31			False		
1575	1	31			False		
1576	4	31			False		
1577	1	31			False		
1578	1	31			False		
1579	1	31			False		
1580	1	31			False		
1581	1	31			False		
1582	1	31			False		
1583	1	31			False		
1584	1	31			False		
1585	1	31			False		
1586	1	31			False		
1587	1	31			False		
1588	1	31			False		
1589	1	31			False		
1590	2	31			False		
1591	1	31			False		
1592	1	31			False		
1593	1	31			False		
1594	1	31			False		
1595	1	31			False		
1596	1	31			False		
1597	2	31			False		
1598	1	31			False		
1599	1	31			False		
1600	1	31			False		
1601	1	31			False		
1602	1	31			False		
1603	1	31			False		
1604	1	31			False		
1605	1	31			False		
1606	1	31			False		
1607	4	31			False		
1608	1	31			False		
1609	1	31			False		
1610	1	31			False		
1611	1	31			False		
1612	1	31			False		
1613	1	31			False		
1614	1	31			False		
1615	1	31			False		
1616	1	31			False		
1617	1	31			False		
1618	1	31			False		
1619	1	31			False		
1620	1	31			False		
1621	1	31			False		
1622	1	31			False		
1623	1	31			False		
1624	1	31			False		
1625	1	31			False		
1626	1	31			False		
1627	1	31			False		
1628	1	31			False		
1629	1	31			False		
1630	1	31			False		
1631	2	31			False		
1632	1	31			False		
1633	1	31			False		
1634	1	31			False		
1635	1	31			False		
1636	1	31			False		
1637	1	31			False		
1638	1	31			False		
1639	1	31			False		
1640	1	31			False		
1641	1	31			False		
1642	4	31			False		
1643	1	31			False		
1644	1	31			False		
1645	1	31			False		
1646	3	31			False		
1647	6	31	0.14285714285714288	0.7871720116618076	True	0.9650926366083897	0.9625995302914089
1648	1	31			False		
1649	1	31			False		
1650	1	31			False		
1651	1	31			False		
1652	1	31			False		
1653	1	31			False		
1654	1	31			False		
1655	1	31			False		
1656	3	31			False		
1657	1	31			False		
1658	1	31			False		
1659	1	31			False		
1660	2	31			False		
1661	1	31			False		
1662	1	31			False		
1663	1	31			False		
1664	1	31			False		
1665	1	31			False		
1666	1	31			False		
1667	1	31			False		
1668	5	31	0.6	0.28475697986529386	True	0.9650926366083897	0.9577502829438089
1669	1	31			False		
1670	1	31			False		
1671	1	31			False		
1672	1	31			False		
1673	1	31			False		
1674	1	31			False		
1675	1	31			False		
1676	1	31			False		
1677	1	31			False		
1678	1	31			False		
1679	1	31			False		
1680	1	31			False		
1681	1	31			False		
1682	1	31			False		
1683	1	31			False		
1684	1	31			False		
1685	1	31			False		
1686	1	31			False		
1687	1	31			False		
1688	1	31			False		
1689	1	31			False		
1690	1	31			False		
1691	1	31			False		
1692	1	31			False		
1693	1	31			False		
1694	1	31			False		
1695	1	31			False		
1696	1	31			False		
1697	1	31			False		
1698	1	31			False		
1699	1	31			False		
1700	1	31			False		
1701	1	31			False		
1702	1	31			False		
1703	1	31			False		
1704	1	31			False		
1705	1	31			False		
1706	1	31			False		
1707	1	31			False		
1708	1	31			False		
1709	1	31			False		
1710	1	31			False		
1711	1	31			False		
1712	1	31			False		
1713	10	31	0.19999999999999998	0.5795840000000002	True	0.9650926366083897	0.9625995302914089
1714	1	31			False		
1715	1	31			False		
1716	1	31			False		
1717	4	31			False		
1718	1	31			False		
1719	1	31			False		
1720	1	31			False		
1721	1	31			False		
1722	1	31			False		
1723	1	31			False		
1724	1	31			False		
1725	4	31			False		
1726	1	31			False		
1727	1	31			False		
1728	1	31			False		
1729	1	31			False		
1730	1	31			False		
1731	2	31			False		
1732	3	31			False		
1733	1	31			False		
1734	1	31			False		
1735	1	31			False		
1736	1	31			False		
1737	1	31			False		
1738	1	31			False		
1739	1	31			False		
1740	1	31			False		
1741	1	31			False		
1742	1	31			False		
1743	1	31			False		
1744	1	31			False		
1745	1	31			False		
1746	1	31			False		
1747	2	31			False		
1748	1	31			False		
1749	1	31			False		
1750	4	31			False		
1751	1	31			False		
1752	3	31			False		
1753	1	31			False		
1754	1	31			False		
1755	1	31			False		
1756	1	31			False		
1757	1	31			False		
1758	1	31			False		
1759	1	31			False		
1760	1	31			False		
1761	1	31			False		
1762	1	31			False		
1763	1	31			False		
1764	1	31			False		
1765	1	31			False		
1766	1	31			False		
1767	1	31			False		
1768	1	31			False		
1769	1	31			False		
1770	1	31			False		
1771	3	31			False		
1772	1	31			False		
1773	1	31			False		
1774	1	31			False		
1775	1	31			False		
1776	1	31			False		
1777	1	31			False		
1778	1	31			False		
1779	1	31			False		
1780	1	31			False		
1781	1	31			False		
1782	1	31			False		
1783	1	31			False		
1784	1	31			False		
1785	1	31			False		
1786	1	31			False		
1787	1	31			False		
1788	1	31			False		
1789	1	31			False		
1790	1	31			False		
1791	1	31			False		
1792	1	31			False		
1793	1	31			False		
1794	1	31			False		
1795	1	31			False		
1796	1	31			False		
1797	1	31			False		
1798	1	31			False		
1799	1	31			False		
1800	1	31			False		
1801	1	31			False		
1802	1	31			False		
1803	1	31			False		
1804	1	31			False		
1805	1	31			False		
1806	1	31			False		
1807	1	31			False		
1808	1	31			False		
1809	1	31			False		
1810	1	31			False		
1811	1	31			False		
1812	1	31			False		
1813	1	31			False		
1814	1	31			False		
1815	1	31			False		
1816	1	31			False		
1817	1	31			False		
1818	1	31			False		
1819	1	31			False		
1820	1	31			False		
1821	1	31			False		
1822	1	31			False		
1823	1	31			False		
1824	1	31			False		
1825	1	31			False		
1826	1	31			False		
1827	1	31			False		
1828	1	31			False		
1829	1	31			False		
1830	1	31			False		
1831	1	31			False		
1832	1	31			False		
1833	1	31			False		
1834	1	31			False		
1835	1	31			False		
1836	1	31			False		
1837	1	31			False		
1838	1	31			False		
1839	1	31			False		
1840	1	31			False		
1841	1	31			False		
1842	1	31			False		
1843	1	31			False		
1844	1	31			False		
1845	1	31			False		
1846	1	31			False		
1847	1	31			False		
1848	1	31			False		
1849	1	31			False		
1850	1	31			False		
1851	1	31			False		
1852	1	31			False		
1853	1	31			False		
1854	1	31			False		
1855	1	31			False		
1856	1	31			False		
1857	1	31			False		
1858	1	31			False		
1859	1	31			False		
1860	1	31			False		
1861	1	31			False		
1862	1	31			False		
1863	1	31			False		
1864	1	31			False		
1865	1	31			False		
1866	1	31			False		
1867	1	31			False		
1868	1	31			False		
1869	1	31			False		
1870	7	31	0.39285714285714296	0.3833168704269727	True	0.9650926366083897	0.9577502829438089
1871	1	31			False		
1872	1	31			False		
1873	1	31			False		
1874	1	31			False		
1875	1	31			False		
1876	1	31			False		
1877	1	31			False		
1878	1	31			False		
1879	1	31			False		
1880	1	31			False		
1881	1	31			False		
1882	1	31			False		
1883	1	31			False		
1884	1	31			False		
1885	1	31			False		
1886	1	31			False		
1887	1	31			False		
1888	1	31			False		
1889	1	31			False		
1890	1	31			False		
1891	1	31			False		
1892	1	31			False		
1893	1	31			False		
1894	1	31			False		
1895	1	31			False		
1896	1	31			False		
1897	1	31			False		
1898	1	31			False		
1899	1	31			False		
1900	1	31			False		
1901	1	31			False		
1902	1	31			False		
1903	1	31			False		
1904	4	31			False		
1905	1	31			False		
1906	2	31			False		
1907	1	31			False		
1908	7	31	-0.07142857142857144	0.879048193148154	True	0.9650926366083897	0.964040748137145
1909	1	31			False		
1910	1	31			False		
1911	1	31			False		
1912	3	31			False		
1913	1	31			False		
1914	2	31			False		
1915	2	31			False		
1916	1	31			False		
1917	4	31			False		
1918	1	31			False		
1919	3	31			False		
1920	2	31			False		
1921	1	31			False		
1922	2	31			False		
1923	1	31			False		
1924	1	31			False		
1925	3	31			False		
1926	1	31			False		
1927	2	31			False		
1928	4	31			False		
1929	1	31			False		
1930	4	31			False		
1931	2	31			False		
1932	1	31			False		
1933	1	31			False		
1934	1	31			False		
1935	1	31			False		
1936	3	31			False		
1937	2	31			False		
1938	1	31			False		
1939	1	31			False		
1940	2	31			False		
1941	1	31			False		
1942	1	31			False		
1943	1	31			False		
1944	2	31			False		
1945	1	31			False		
1946	1	31			False		
1947	3	31			False		
1948	1	31			False		
1949	2	31			False		
1950	1	31			False		
1951	4	31			False		
1952	1	31			False		
1953	2	31			False		
1954	1	31			False		
1955	3	31			False		
1956	3	31			False		
1957	1	31			False		
1958	1	31			False		
1959	1	31			False		
1960	3	31			False		
1961	6	31	-0.14285714285714288	0.7871720116618076	True	0.9650926366083897	0.9625995302914089
1962	4	31			False		
1963	2	31			False		
1964	2	31			False		
1965	1	31			False		
1966	1	31			False		
1967	1	31			False		
1968	3	31			False		
1969	3	31			False		
1970	1	31			False		
1971	2	31			False		
1972	1	31			False		
1973	3	31			False		
1974	1	31			False		
1975	4	31			False		
1976	1	31			False		
1977	2	31			False		
1978	1	31			False		
1979	1	31			False		
1980	1	31			False		
1981	1	31			False		
1982	8	31	0.1666666666666667	0.693238811728395	True	0.9650926366083897	0.9625995302914089
1983	4	31			False		
1984	3	31			False		
1985	1	31			False		
1986	2	31			False		
1987	1	31			False		
1988	1	31			False		
1989	5	31	-0.39999999999999997	0.5046315754686912	True	0.9650926366083897	0.9625995302914089
1990	1	31			False		
1991	1	31			False		
1992	3	31			False		
1993	6	31	-0.08571428571428573	0.8717434402332361	True	0.9650926366083897	0.964040748137145
1994	1	31			False		
1995	2	31			False		
1996	4	31			False		
1997	1	31			False		
1998	1	31			False		
1999	1	31			False		
2000	3	31			False		
2001	1	31			False		
2002	1	31			False		
2003	1	31			False		
2004	2	31			False		
2005	1	31			False		
2006	1	31			False		
2007	1	31			False		
2008	1	31			False		
2009	1	31			False		
2010	2	31			False		
2011	2	31			False		
2012	3	31			False		
2013	5	31	-0.49999999999999994	0.3910022189557703	True	0.9650926366083897	0.9577502829438089
2014	3	31			False		
2015	2	31			False		
2016	1	31			False		
2017	1	31			False		
2018	2	31			False		
2019	1	31			False		
2020	1	31			False		
2021	1	31			False		
2022	2	31			False		
2023	3	31			False		
2024	1	31			False		
2025	1	31			False		
2026	2	31			False		
2027	1	31			False		
2028	1	31			False		
2029	1	31			False		
2030	4	31			False		
2031	1	31			False		
2032	1	31			False		
2033	2	31			False		
2034	1	31			False		
2035	1	31			False		
2036	1	31			False		
2037	1	31			False		
2038	2	31			False		
2039	3	31			False		
2040	2	31			False		
2041	6	31	-0.4285714285714286	0.3965014577259473	True	0.9650926366083897	0.9577502829438089
2042	1	31			False		
2043	3	31			False		
2044	3	31			False		
2045	3	31			False		
2046	2	31			False		
2047	1	31			False		
2048	1	31			False		
2049	1	31			False		
2050	3	31			False		
2051	2	31			False		
2052	2	31			False		
2053	2	31			False		
2054	4	31			False		
2055	1	31			False		
2056	3	31			False		
2057	1	31			False		
2058	3	31			False		
2059	3	31			False		
2060	2	31			False		
2061	4	31			False		
2062	4	31			False		
2063	1	31			False		
2064	1	31			False		
2065	1	31			False		
2066	1	31			False		
2067	5	31	-0.19999999999999998	0.7470600781046621	True	0.9650926366083897	0.9625995302914089
2068	1	31			False		
2069	3	31			False		
2070	1	31			False		
2071	1	31			False		
2072	3	31			False		
2073	1	31			False		
2074	2	31			False		
2075	1	31			False		
2076	3	31			False		
2077	3	31			False		
2078	1	31			False		
2079	1	31			False		
2080	2	31			False		
2081	1	31			False		
2082	1	31			False		
2083	1	31			False		
2084	1	31			False		
2085	1	31			False		
2086	1	31			False		
2087	2	31			False		
2088	1	31			False		
2089	2	31			False		
2090	1	31			False		
2091	2	31			False		
2092	2	31			False		
2093	1	31			False		
2094	1	31			False		
2095	3	31			False		
2096	1	31			False		
2097	1	31			False		
2098	1	31			False		
2099	2	31			False		
2100	3	31			False		
2101	3	31			False		
2102	1	31			False		
2103	1	31			False		
2104	4	31			False		
2105	1	31			False		
2106	2	31			False		
2107	4	31			False		
2108	4	31			False		
2109	2	31			False		
2110	4	31			False		
2111	1	31			False		
2112	1	31			False		
2113	1	31			False		
2114	2	31			False		
2115	4	31			False		
2116	1	31			False		
2117	3	31			False		
2118	5	31	0.3	0.623837664781073	True	0.9650926366083897	0.9625995302914089
2119	1	31			False		
2120	2	31			False		
2121	1	31			False		
2122	1	31			False		
2123	1	31			False		
2124	2	31			False		
2125	1	31			False		
2126	2	31			False		
2127	2	31			False		
2128	2	31			False		
2129	1	31			False		
2130	1	31			False		
2131	1	31			False		
2132	1	31			False		
2133	2	31			False		
2134	2	31			False		
2135	2	31			False		
2136	1	31			False		
2137	2	31			False		
2138	5	31	-0.6	0.28475697986529386	True	0.9650926366083897	0.9577502829438089
2139	2	31			False		
2140	1	31			False		
2141	3	31			False		
2142	1	31			False		
2143	1	31			False		
2144	5	31	-0.7	0.1881204043741873	True	0.9650926366083897	0.9577502829438089
2145	1	31			False		
2146	2	31			False		
2147	2	31			False		
2148	1	31			False		
2149	1	31			False		
2150	2	31			False		
2151	1	31			False		
2152	1	31			False		
2153	1	31			False		
2154	3	31			False		
2155	1	31			False		
2156	2	31			False		
2157	2	31			False		
2158	2	31			False		
2159	2	31			False		
2160	2	31			False		
2161	1	31			False		
2162	1	31			False		
2163	1	31			False		
2164	2	31			False		
2165	1	31			False		
2166	1	31			False		
2167	3	31			False		
2168	3	31			False		
2169	2	31			False		
2170	1	31			False		
2171	1	31			False		
2172	1	31			False		
2173	2	31			False		
2174	1	31			False		
2175	3	31			False		
2176	2	31			False		
2177	3	31			False		
2178	1	31			False		
2179	2	31			False		
2180	1	31			False		
2181	1	31			False		
2182	2	31			False		
2183	1	31			False		
2184	2	31			False		
2185	1	31			False		
2186	1	31			False		
2187	2	31			False		
2188	1	31			False		
2189	3	31			False		
2190	2	31			False		
2191	3	31			False		
2192	1	31			False		
2193	6	31	-0.4285714285714286	0.3965014577259473	True	0.9650926366083897	0.9577502829438089
2194	1	31			False		
2195	1	31			False		
2196	2	31			False		
2197	2	31			False		
2198	1	31			False		
2199	1	31			False		
2200	1	31			False		
2201	1	31			False		
2202	5	31	0.3	0.623837664781073	True	0.9650926366083897	0.9625995302914089
2203	3	31			False		
2204	1	31			False		
2205	1	31			False		
2206	4	31			False		
2207	2	31			False		
2208	2	31			False		
2209	1	31			False		
2210	5	31	-0.09999999999999999	0.8728885715695384	True	0.9650926366083897	0.964040748137145
2211	2	31			False		
2212	1	31			False		
2213	3	31			False		
2214	1	31			False		
2215	1	31			False		
2216	2	31			False		
2217	2	31			False		
2218	2	31			False		
2219	1	31			False		
2220	1	31			False		
2221	1	31			False		
2222	4	31			False		
2223	1	31			False		
2224	4	31			False		
2225	2	31			False		
2226	7	31	-0.39285714285714296	0.3833168704269727	True	0.9650926366083897	0.9577502829438089
2227	1	31			False		
2228	3	31			False		
2229	1	31			False		
2230	5	31	-0.6	0.28475697986529386	True	0.9650926366083897	0.9577502829438089
2231	3	31			False		
2232	2	31			False		
2233	2	31			False		
2234	2	31			False		
2235	2	31			False		
2236	2	31			False		
2237	2	31			False		
2238	1	31			False		
2239	1	31			False		
2240	2	31			False		
2241	1	31			False		
2242	1	31			False		
2243	2	31			False		
2244	1	31			False		
2245	2	31			False		
2246	1	31			False		
2247	2	31			False		
2248	6	31	-0.2	0.7040000000000001	True	0.9650926366083897	0.9625995302914089
2249	4	31			False		
2250	4	31			False		
2251	1	31			False		
2252	4	31			False		
2253	3	31			False		
2254	1	31			False		
2255	1	31			False		
2256	1	31			False		
2257	1	31			False		
2258	2	31			False		
2259	2	31			False		
2260	2	31			False		
2261	2	31			False		
2262	1	31			False		
2263	1	31			False		
2264	1	31			False		
2265	2	31			False		
2266	1	31			False		
2267	1	31			False		
2268	1	31			False		
2269	1	31			False		
2270	1	31			False		
2271	1	31			False		
2272	2	31			False		
2273	1	31			False		
2274	1	31			False		
2275	2	31			False		
2276	2	31			False		
2277	1	31			False		
2278	2	31			False		
2279	2	31			False		
2280	4	31			False		
2281	1	31			False		
2282	1	31			False		
2283	1	31			False		
2284	1	31			False		
2285	3	31			False		
2286	1	31			False		
2287	1	31			False		
2288	1	31			False		
2289	1	31			False		
2290	1	31			False		
2291	1	31			False		
2292	2	31			False		
2293	1	31			False		
2294	1	31			False		
2295	1	31			False		
2296	1	31			False		
2297	1	31			False		
2298	1	31			False		
2299	1	31			False		
2300	5	31	-0.49999999999999994	0.3910022189557703	True	0.9650926366083897	0.9577502829438089
2301	2	31			False		
2302	1	31			False		
2303	1	31			False		
2304	1	31			False		
2305	1	31			False		
2306	1	31			False		
2307	1	31			False		
2308	2	31			False		
2309	3	31			False		
2310	1	31			False		
2311	1	31			False		
2312	4	31			False		
2313	2	31			False		
2314	1	31			False		
2315	2	31			False		
2316	3	31			False		
2317	1	31			False		
2318	2	31			False		
2319	3	31			False		
2320	3	31			False		
2321	2	31			False		
2322	1	31			False		
2323	2	31			False		
2324	1	31			False		
2325	1	31			False		
2326	1	31			False		
2327	1	31			False		
2328	3	31			False		
2329	2	31			False		
2330	1	31			False		
2331	3	31			False		
2332	2	31			False		
2333	1	31			False		
2334	3	31			False		
2335	1	31			False		
2336	1	31			False		
2337	2	31			False		
2338	1	31			False		
2339	1	31			False		
2340	2	31			False		
2341	2	31			False		
2342	3	31			False		
2343	4	31			False		
2344	1	31			False		
2345	3	31			False		
2346	1	31			False		
2347	3	31			False		
2348	2	31			False		
2349	1	31			False		
2350	2	31			False		
2351	1	31			False		
2352	3	31			False		
2353	3	31			False		
2354	1	31			False		
2355	1	31			False		
2356	1	31			False		
2357	2	31			False		
2358	7	31	-0.25	0.5887244480896832	True	0.9650926366083897	0.9625995302914089
2359	2	31			False		
2360	2	31			False		
2361	1	31			False		
2362	1	31			False		
2363	2	31			False		
2364	4	31			False		
2365	1	31			False		
2366	2	31			False		
2367	1	31			False		
2368	2	31			False		
2369	1	31			False		
2370	2	31			False		
2371	1	31			False		
2372	1	31			False		
2373	8	31	-0.04761904761904763	0.9108491685195836	True	0.9907482183897225	0.9892474140647646
2374	1	31			False		
2375	2	31			False		
2376	4	31			False		
2377	6	31	0.028571428571428574	0.9571545189504373	True	0.9923675614536307	0.9923634285741768
2378	4	31			False		
2379	1	31			False		
2380	1	31			False		
2381	1	31			False		
2382	2	31			False		
2383	1	31			False		
2384	4	31			False		
2385	1	31			False		
2386	1	31			False		
2387	2	31			False		
2388	1	31			False		
2389	1	31			False		
2390	1	31			False		
2391	2	31			False		
2392	2	31			False		
2393	2	31			False		
2394	2	31			False		
2395	1	31			False		
2396	4	31			False		
2397	1	31			False		
2398	1	31			False		
2399	2	31			False		
2400	2	31			False		
2401	1	31			False		
2402	1	31			False		
2403	1	31			False		
2404	2	31			False		
2405	1	31			False		
2406	1	31			False		
2407	1	31			False		
2408	1	31			False		
2409	6	31	0.14285714285714288	0.7871720116618076	True	0.9650926366083897	0.9625995302914089
2410	7	31	0.21428571428571433	0.6445115810207203	True	0.9650926366083897	0.9625995302914089
2411	1	31			False		
2412	1	31			False		
2413	3	31			False		
2414	2	31			False		
2415	2	31			False		
2416	2	31			False		
2417	5	31	-0.3	0.623837664781073	True	0.9650926366083897	0.9625995302914089
2418	1	31			False		
2419	1	31			False		
2420	4	31			False		
2421	3	31			False		
2422	4	31			False		
2423	2	31			False		
2424	3	31			False		
2425	2	31			False		
2426	4	31			False		
2427	6	31	-0.4285714285714286	0.3965014577259473	True	0.9650926366083897	0.9577502829438089
2428	1	31			False		
2429	2	31			False		
2430	1	31			False		
2431	1	31			False		
2432	1	31			False		
2433	1	31			False		
2434	2	31			False		
2435	3	31			False		
2436	1	31			False		
2437	1	31			False		
2438	2	31			False		
2439	2	31			False		
2440	2	31			False		
2441	3	31			False		
2442	1	31			False		
2443	1	31			False		
2444	1	31			False		
2445	1	31			False		
2446	1	31			False		
2447	1	31			False		
2448	1	31			False		
2449	4	31			False		
2450	2	31			False		
2451	3	31			False		
2452	2	31			False		
2453	1	31			False		
2454	4	31			False		
2455	1	31			False		
2456	3	31			False		
2457	3	31			False		
2458	6	31	-0.48571428571428577	0.3287230320699708	True	0.9650926366083897	0.9577502829438089
2459	4	31			False		
2460	2	31			False		
2461	3	31			False		
2462	4	31			False		
2463	1	31			False		
2464	1	31			False		
2465	3	31			False		
2466	1	31			False		
2467	2	31			False		
2468	1	31			False		
2469	1	31			False		
2470	1	31			False		
2471	1	31			False		
2472	2	31			False		
2473	4	31			False		
2474	2	31			False		
2475	3	31			False		
2476	4	31			False		
